Day #,Wall Street Crash,73-74 Market Crash,Black Monday,Dot Com Bubble,Financial Crisis,Corona Virus
Day 5105,17.280001,,,,,
Day 5106,17.24,,,,,
Day 5107,17.059999,,,,,
Day 5108,17.059999,,,,,
Day 5109,16.99,,,,,
Day 5110,17.15,,,,,
Day 5111,17.200001,,,,,
Day 5112,17.17,,,,,
Day 5113,17.209999,,,,,
Day 5114,17.280001,,,,,
Day 5115,17.280001,,,,,
Day 5116,17.219999,,,,,
Day 5117,17.24,,,,,
Day 5118,17.23,,,,,
Day 5119,17.290001,,,,,
Day 5120,17.32,,,,,
Day 5121,17.200001,,,,,
Day 5122,17.190001,,,,,
Day 5123,17.07,,,,,
Day 5124,17.09,,,,,
Day 5125,17.120001,,,,,
Day 5126,17.25,,,,,
Day 5127,17.450001,,,,,
Day 5128,17.49,,,,,
Day 5129,17.450001,,,,,
Day 5130,17.440001,,,,,
Day 5131,17.450001,,,,,
Day 5132,17.549999,,,,,
Day 5133,17.559999,,,,,
Day 5134,17.559999,,,,,
Day 5135,17.459999,,,,,
Day 5136,17.530001,,,,,
Day 5137,17.440001,,,,,
Day 5138,17.299999,,,,,
Day 5139,17.290001,,,,,
Day 5140,17.530001,,,,,
Day 5141,17.549999,,,,,
Day 5142,17.629999,,,,,
Day 5143,17.780001,,,,,
Day 5144,17.85,,,,,
Day 5145,17.75,,,,,
Day 5146,17.940001,,,,,
Day 5147,17.98,,,,,
Day 5148,17.959999,,,,,
Day 5149,17.879999,,,,,
Day 5150,18.030001,,,,,
Day 5151,18.049999,,,,,
Day 5152,17.93,,,,,
Day 5153,17.959999,,,,,
Day 5154,17.83,,,,,
Day 5155,17.83,,,,,
Day 5156,17.76,,,,,
Day 5157,17.860001,,,,,
Day 5158,17.959999,,,,,
Day 5159,18.219999,,,,,
Day 5160,18.110001,,,,,
Day 5161,18.27,,,,,
Day 5162,18.120001,,,,,
Day 5163,18.219999,,,,,
Day 5164,18.27,,,,,
Day 5165,18.27,,,,,
Day 5166,18.290001,,,,,
Day 5167,18.290001,,,,,
Day 5168,18.18,,,,,
Day 5169,18.26,,,,,
Day 5170,18.440001,,,,,
Day 5171,18.52,,,,,
Day 5172,18.559999,,,,,
Day 5173,18.68,,,,,
Day 5174,18.6,,,,,
Day 5175,18.709999,,,,,
Day 5176,18.690001,,,,,
Day 5177,18.690001,,,,,
Day 5178,18.67,,,,,
Day 5179,18.719999,,,,,
Day 5180,18.780001,,,,,
Day 5181,18.77,,,,,
Day 5182,18.790001,,,,,
Day 5183,18.6,,,,,
Day 5184,18.879999,,,,,
Day 5185,18.93,,,,,
Day 5186,19.139999,,,,,
Day 5187,19.26,,,,,
Day 5188,19.4,,,,,
Day 5189,19.25,,,,,
Day 5190,18.98,,,,,
Day 5191,18.93,,,,,
Day 5192,18.969999,,,,,
Day 5193,18.92,,,,,
Day 5194,18.83,,,,,
Day 5195,19,,,,,
Day 5196,19.16,,,,,
Day 5197,19.139999,,,,,
Day 5198,18.110001,,,,,
Day 5199,17.91,,,,,
Day 5200,18.110001,,,,,
Day 5201,17.440001,,,,,
Day 5202,17.690001,,,,,
Day 5203,17.639999,,,,,
Day 5204,17.809999,,,,,
Day 5205,17.91,,,,,
Day 5206,17.67,,,,,
Day 5207,17.59,,,,,
Day 5208,17.32,,,,,
Day 5209,16.870001,,,,,
Day 5210,16.690001,,,,,
Day 5211,16.870001,,,,,
Day 5212,16.68,,,,,
Day 5213,17.059999,,,,,
Day 5214,17.360001,,,,,
Day 5215,17.610001,,,,,
Day 5216,17.59,,,,,
Day 5217,17.48,,,,,
Day 5218,17.23,,,,,
Day 5219,17.27,,,,,
Day 5220,17.5,,,,,
Day 5221,17.690001,,,,,
Day 5222,17.84,,,,,
Day 5223,18.02,,,,,
Day 5224,17.950001,,,,,
Day 5225,17.99,,,,,
Day 5226,18.139999,,,,,
Day 5227,18.41,,,,,
Day 5228,18.459999,,,,,
Day 5229,18.610001,,,,,
Day 5230,18.48,,,,,
Day 5231,18.280001,,,,,
Day 5232,18.290001,,,,,
Day 5233,18.32,,,,,
Day 5234,18.34,,,,,
Day 5235,18.540001,,,,,
Day 5236,18.68,,,,,
Day 5237,18.700001,,,,,
Day 5238,18.68,,,,,
Day 5239,18.82,,,,,
Day 5240,18.790001,,,,,
Day 5241,18.540001,,,,,
Day 5242,18.530001,,,,,
Day 5243,18.540001,,,,,
Day 5244,18.43,,,,,
Day 5245,18.42,,,,,
Day 5246,18.549999,,,,,
Day 5247,18.68,,,,,
Day 5248,18.540001,,,,,
Day 5249,18.59,,,,,
Day 5250,18.75,,,,,
Day 5251,18.610001,,,,,
Day 5252,18.870001,,,,,
Day 5253,19.09,,,,,
Day 5254,19.18,,,,,
Day 5255,19.290001,,,,,
Day 5256,19.370001,,,,,
Day 5257,19.309999,,,,,
Day 5258,19.209999,,,,,
Day 5259,19.370001,,,,,
Day 5260,19.440001,,,,,
Day 5261,19.42,,,,,
Day 5262,19.139999,,,,,
Day 5263,19.41,,,,,
Day 5264,19.42,,,,,
Day 5265,19.450001,,,,,
Day 5266,19.690001,,,,,
Day 5267,19.66,,,,,
Day 5268,20,,,,,
Day 5269,19.889999,,,,,
Day 5270,20.120001,,,,,
Day 5271,20,,,,,
Day 5272,19.780001,,,,,
Day 5273,19.860001,,,,,
Day 5274,19.85,,,,,
Day 5275,19.709999,,,,,
Day 5276,19.889999,,,,,
Day 5277,20.01,,,,,
Day 5278,20.02,,,,,
Day 5279,19.959999,,,,,
Day 5280,19.959999,,,,,
Day 5281,20.08,,,,,
Day 5282,20.049999,,,,,
Day 5283,19.610001,,,,,
Day 5284,19.77,,,,,
Day 5285,19.610001,,,,,
Day 5286,19.530001,,,,,
Day 5287,19.559999,,,,,
Day 5288,19.73,,,,,
Day 5289,19.85,,,,,
Day 5290,19.360001,,,,,
Day 5291,19.559999,,,,,
Day 5292,19.790001,,,,,
Day 5293,19.940001,,,,,
Day 5294,20.01,,,,,
Day 5295,19.860001,,,,,
Day 5296,19.82,,,,,
Day 5297,19.719999,,,,,
Day 5298,19.860001,,,,,
Day 5299,19.93,,,,,
Day 5300,19.879999,,,,,
Day 5301,20.16,,,,,
Day 5302,20.32,,,,,
Day 5303,20.18,,,,,
Day 5304,19.559999,,,,,
Day 5305,19.370001,,,,,
Day 5306,19.51,,,,,
Day 5307,19.66,,,,,
Day 5308,19,,,,,
Day 5309,19.309999,,,,,
Day 5310,19.450001,,,,,
Day 5311,19.4,,,,,
Day 5312,19.4,,,,,
Day 5313,19.719999,,,,,
Day 5314,19.68,,,,,
Day 5315,19.67,,,,,
Day 5316,19.43,,,,,
Day 5317,19.33,,,,,
Day 5318,19.85,,,,,
Day 5319,19.959999,,,,,
Day 5320,19.969999,,,,,
Day 5321,19.98,,,,,
Day 5322,20.07,,,,,
Day 5323,19.92,,,,,
Day 5324,20.299999,,,,,
Day 5325,20.379999,,,,,
Day 5326,20.43,,,,,
Day 5327,20.77,,,,,
Day 5328,20.690001,,,,,
Day 5329,20.870001,,,,,
Day 5330,20.870001,,,,,
Day 5331,21,,,,,
Day 5332,21.120001,,,,,
Day 5333,20.85,,,,,
Day 5334,21.190001,,,,,
Day 5335,21.110001,,,,,
Day 5336,21.299999,,,,,
Day 5337,21.459999,,,,,
Day 5338,21.549999,,,,,
Day 5339,21.4,,,,,
Day 5340,21.360001,,,,,
Day 5341,21.18,,,,,
Day 5342,21.26,,,,,
Day 5343,21.16,,,,,
Day 5344,21.030001,,,,,
Day 5345,21.26,,,,,
Day 5346,21.67,,,,,
Day 5347,21.74,,,,,
Day 5348,21.66,,,,,
Day 5349,21.77,,,,,
Day 5350,21.959999,,,,,
Day 5351,22.200001,,,,,
Day 5352,22.120001,,,,,
Day 5353,21.99,,,,,
Day 5354,22.09,,,,,
Day 5355,22.17,,,,,
Day 5356,22.18,,,,,
Day 5357,22.120001,,,,,
Day 5358,22,,,,,
Day 5359,22.129999,,,,,
Day 5360,21.83,,,,,
Day 5361,21.790001,,,,,
Day 5362,21.860001,,,,,
Day 5363,21.92,,,,,
Day 5364,21.93,,,,,
Day 5365,21.76,,,,,
Day 5366,21.799999,,,,,
Day 5367,21.85,,,,,
Day 5368,21.93,,,,,
Day 5369,21.790001,,,,,
Day 5370,21.790001,,,,,
Day 5371,21.860001,,,,,
Day 5372,21.950001,,,,,
Day 5373,21.950001,,,,,
Day 5374,21.700001,,,,,
Day 5375,21.41,,,,,
Day 5376,21.25,,,,,
Day 5377,21.290001,,,,,
Day 5378,21.639999,,,,,
Day 5379,21.559999,,,,,
Day 5380,21.52,,,,,
Day 5381,21.639999,,,,,
Day 5382,21.73,,,,,
Day 5383,21.530001,,,,,
Day 5384,21.51,,,,,
Day 5385,21.26,,,,,
Day 5386,21.33,,,,,
Day 5387,21.48,,,,,
Day 5388,21.32,,,,,
Day 5389,21.26,,,,,
Day 5390,21.4,,,,,
Day 5391,21.690001,,,,,
Day 5392,21.719999,,,,,
Day 5393,21.68,,,,,
Day 5394,21.65,,,,,
Day 5395,21.639999,,,,,
Day 5396,21.83,,,,,
Day 5397,22.09,,,,,
Day 5398,22.040001,,,,,
Day 5399,22.09,,,,,
Day 5400,22.129999,,,,,
Day 5401,22.040001,,,,,
Day 5402,22.040001,,,,,
Day 5403,22.049999,,,,,
Day 5404,21.959999,,,,,
Day 5405,21.969999,,,,,
Day 5406,22.16,,,,,
Day 5407,22.389999,,,,,
Day 5408,22.43,,,,,
Day 5409,22.530001,,,,,
Day 5410,22.620001,,,,,
Day 5411,22.809999,,,,,
Day 5412,22.77,,,,,
Day 5413,22.629999,,,,,
Day 5414,22.610001,,,,,
Day 5415,22.639999,,,,,
Day 5416,22.51,,,,,
Day 5417,22.33,,,,,
Day 5418,22.18,,,,,
Day 5419,21.76,,,,,
Day 5420,21.690001,,,,,
Day 5421,21.91,,,,,
Day 5422,21.51,,,,,
Day 5423,21.459999,,,,,
Day 5424,21.360001,,,,,
Day 5425,21.16,,,,,
Day 5426,21.049999,,,,,
Day 5427,21.030001,,,,,
Day 5428,21.209999,,,,,
Day 5429,21.35,,,,,
Day 5430,21.52,,,,,
Day 5431,21.48,,,,,
Day 5432,21.24,,,,,
Day 5433,21.33,,,,,
Day 5434,21.48,,,,,
Day 5435,21.559999,,,,,
Day 5436,21.49,,,,,
Day 5437,21.610001,,,,,
Day 5438,21.52,,,,,
Day 5439,21.549999,,,,,
Day 5440,21.84,,,,,
Day 5441,22.040001,,,,,
Day 5442,22.049999,,,,,
Day 5443,22.02,,,,,
Day 5444,21.91,,,,,
Day 5445,21.780001,,,,,
Day 5446,21.549999,,,,,
Day 5447,21.290001,,,,,
Day 5448,21.299999,,,,,
Day 5449,21.370001,,,,,
Day 5450,21.1,,,,,
Day 5451,20.959999,,,,,
Day 5452,21.1,,,,,
Day 5453,21.23,,,,,
Day 5454,21.639999,,,,,
Day 5455,21.639999,,,,,
Day 5456,21.73,,,,,
Day 5457,21.629999,,,,,
Day 5458,21.68,,,,,
Day 5459,21.799999,,,,,
Day 5460,21.98,,,,,
Day 5461,21.73,,,,,
Day 5462,21.92,,,,,
Day 5463,21.879999,,,,,
Day 5464,21.84,,,,,
Day 5465,21.879999,,,,,
Day 5466,22.1,,,,,
Day 5467,22.440001,,,,,
Day 5468,22.32,,,,,
Day 5469,22.469999,,,,,
Day 5470,22.530001,,,,,
Day 5471,22.629999,,,,,
Day 5472,22.4,,,,,
Day 5473,22.51,,,,,
Day 5474,22.82,,,,,
Day 5475,22.85,,,,,
Day 5476,23.01,,,,,
Day 5477,23.030001,,,,,
Day 5478,22.93,,,,,
Day 5479,22.84,,,,,
Day 5480,22.790001,,,,,
Day 5481,22.799999,,,,,
Day 5482,22.700001,,,,,
Day 5483,22.790001,,,,,
Day 5484,22.870001,,,,,
Day 5485,22.940001,,,,,
Day 5486,22.93,,,,,
Day 5487,22.83,,,,,
Day 5488,22.75,,,,,
Day 5489,22.9,,,,,
Day 5490,22.879999,,,,,
Day 5491,22.85,,,,,
Day 5492,22.9,,,,,
Day 5493,23.08,,,,,
Day 5494,23.24,,,,,
Day 5495,23.280001,,,,,
Day 5496,23.280001,,,,,
Day 5497,23.42,,,,,
Day 5498,23.469999,,,,,
Day 5499,23.530001,,,,,
Day 5500,23.620001,,,,,
Day 5501,23.5,,,,,
Day 5502,23.6,,,,,
Day 5503,23.709999,,,,,
Day 5504,23.690001,,,,,
Day 5505,23.620001,,,,,
Day 5506,23.59,,,,,
Day 5507,23.59,,,,,
Day 5508,23.57,,,,,
Day 5509,23.4,,,,,
Day 5510,23.299999,,,,,
Day 5511,23.379999,,,,,
Day 5512,23.4,,,,,
Day 5513,23.27,,,,,
Day 5514,23.26,,,,,
Day 5515,23.469999,,,,,
Day 5516,23.639999,,,,,
Day 5517,23.790001,,,,,
Day 5518,23.719999,,,,,
Day 5519,23.780001,,,,,
Day 5520,23.75,,,,,
Day 5521,23.65,,,,,
Day 5522,23.610001,,,,,
Day 5523,23.700001,,,,,
Day 5524,23.85,,,,,
Day 5525,23.77,,,,,
Day 5526,23.690001,,,,,
Day 5527,23.67,,,,,
Day 5528,23.32,,,,,
Day 5529,22.75,,,,,
Day 5530,22.84,,,,,
Day 5531,23.030001,,,,,
Day 5532,22.959999,,,,,
Day 5533,22.809999,,,,,
Day 5534,22.690001,,,,,
Day 5535,22.66,,,,,
Day 5536,22.940001,,,,,
Day 5537,23.1,,,,,
Day 5538,22.93,,,,,
Day 5539,22.82,,,,,
Day 5540,22.49,,,,,
Day 5541,22.469999,,,,,
Day 5542,22.75,,,,,
Day 5543,22.790001,,,,,
Day 5544,22.85,,,,,
Day 5545,22.84,,,,,
Day 5546,22.82,,,,,
Day 5547,22.73,,,,,
Day 5548,22.68,,,,,
Day 5549,22.639999,,,,,
Day 5550,22.4,,,,,
Day 5551,22.43,,,,,
Day 5552,22.66,,,,,
Day 5553,22.610001,,,,,
Day 5554,22.67,,,,,
Day 5555,22.879999,,,,,
Day 5556,23.01,,,,,
Day 5557,23.139999,,,,,
Day 5558,23.07,,,,,
Day 5559,23.34,,,,,
Day 5560,23.379999,,,,,
Day 5561,23.42,,,,,
Day 5562,23.299999,,,,,
Day 5563,23.370001,,,,,
Day 5564,23.389999,,,,,
Day 5565,23.370001,,,,,
Day 5566,23.41,,,,,
Day 5567,23.49,,,,,
Day 5568,23.57,,,,,
Day 5569,23.57,,,,,
Day 5570,23.51,,,,,
Day 5571,23.540001,,,,,
Day 5572,23.440001,,,,,
Day 5573,23.65,,,,,
Day 5574,23.690001,,,,,
Day 5575,23.77,,,,,
Day 5576,23.799999,,,,,
Day 5577,23.879999,,,,,
Day 5578,23.92,,,,,
Day 5579,23.91,,,,,
Day 5580,23.82,,,,,
Day 5581,23.74,,,,,
Day 5582,23.860001,,,,,
Day 5583,23.98,,,,,
Day 5584,24.16,,,,,
Day 5585,24.059999,,,,,
Day 5586,24.09,,,,,
Day 5587,24.200001,,,,,
Day 5588,24.25,,,,,
Day 5589,24.459999,,,,,
Day 5590,24.66,,,,,
Day 5591,24.540001,,,,,
Day 5592,24.559999,,,,,
Day 5593,24.549999,,,,,
Day 5594,24.610001,,,,,
Day 5595,24.57,,,,,
Day 5596,24.23,,,,,
Day 5597,24.139999,,,,,
Day 5598,24.299999,,,,,
Day 5599,24.120001,,,,,
Day 5600,24.110001,,,,,
Day 5601,24.18,,,,,
Day 5602,24.110001,,,,,
Day 5603,24.24,,,,,
Day 5604,24.110001,,,,,
Day 5605,23.92,,,,,
Day 5606,23.870001,,,,,
Day 5607,23.860001,,,,,
Day 5608,23.74,,,,,
Day 5609,23.360001,,,,,
Day 5610,23.09,,,,,
Day 5611,23.16,,,,,
Day 5612,23.23,,,,,
Day 5613,23.15,,,,,
Day 5614,23.18,,,,,
Day 5615,23.290001,,,,,
Day 5616,23.26,,,,,
Day 5617,23.290001,,,,,
Day 5618,23.68,,,,,
Day 5619,23.709999,,,,,
Day 5620,23.690001,,,,,
Day 5621,23.719999,,,,,
Day 5622,23.6,,,,,
Day 5623,23.620001,,,,,
Day 5624,23.73,,,,,
Day 5625,23.75,,,,,
Day 5626,23.75,,,,,
Day 5627,23.92,,,,,
Day 5628,23.870001,,,,,
Day 5629,23.82,,,,,
Day 5630,23.889999,,,,,
Day 5631,23.93,,,,,
Day 5632,23.93,,,,,
Day 5633,23.790001,,,,,
Day 5634,23.780001,,,,,
Day 5635,23.99,,,,,
Day 5636,24.18,,,,,
Day 5637,24.370001,,,,,
Day 5638,24.18,,,,,
Day 5639,24.120001,,,,,
Day 5640,24.120001,,,,,
Day 5641,24.02,,,,,
Day 5642,23.799999,,,,,
Day 5643,23.91,,,,,
Day 5644,23.940001,,,,,
Day 5645,24.110001,,,,,
Day 5646,23.950001,,,,,
Day 5647,23.65,,,,,
Day 5648,23.58,,,,,
Day 5649,23.41,,,,,
Day 5650,23.5,,,,,
Day 5651,23.690001,,,,,
Day 5652,23.58,,,,,
Day 5653,23.48,,,,,
Day 5654,23.43,,,,,
Day 5655,23.540001,,,,,
Day 5656,23.549999,,,,,
Day 5657,23.49,,,,,
Day 5658,23.32,,,,,
Day 5659,23.17,,,,,
Day 5660,23.559999,,,,,
Day 5661,23.66,,,,,
Day 5662,23.67,,,,,
Day 5663,23.809999,,,,,
Day 5664,23.860001,,,,,
Day 5665,23.84,,,,,
Day 5666,23.75,,,,,
Day 5667,23.780001,,,,,
Day 5668,23.68,,,,,
Day 5669,23.6,,,,,
Day 5670,23.559999,,,,,
Day 5671,23.610001,,,,,
Day 5672,23.74,,,,,
Day 5673,23.780001,,,,,
Day 5674,23.91,,,,,
Day 5675,23.889999,,,,,
Day 5676,23.940001,,,,,
Day 5677,23.879999,,,,,
Day 5678,23.84,,,,,
Day 5679,23.860001,,,,,
Day 5680,23.799999,,,,,
Day 5681,23.780001,,,,,
Day 5682,23.950001,,,,,
Day 5683,24.1,,,,,
Day 5684,24.26,,,,,
Day 5685,24.370001,,,,,
Day 5686,24.23,,,,,
Day 5687,24.309999,,,,,
Day 5688,24.309999,,,,,
Day 5689,24.370001,,,,,
Day 5690,24.299999,,,,,
Day 5691,24.33,,,,,
Day 5692,24.43,,,,,
Day 5693,24.51,,,,,
Day 5694,24.59,,,,,
Day 5695,24.559999,,,,,
Day 5696,24.6,,,,,
Day 5697,24.66,,,,,
Day 5698,24.75,,,,,
Day 5699,24.83,,,,,
Day 5700,24.959999,,,,,
Day 5701,25.120001,,,,,
Day 5702,25.059999,,,,,
Day 5703,25.049999,,,,,
Day 5704,24.969999,,,,,
Day 5705,24.959999,,,,,
Day 5706,24.860001,,,,,
Day 5707,24.809999,,,,,
Day 5708,24.98,,,,,
Day 5709,25.030001,,,,,
Day 5710,25.16,,,,,
Day 5711,25.16,,,,,
Day 5712,25.049999,,,,,
Day 5713,24.85,,,,,
Day 5714,24.950001,,,,,
Day 5715,25,,,,,
Day 5716,25.110001,,,,,
Day 5717,25.24,,,,,
Day 5718,25.16,,,,,
Day 5719,25.200001,,,,,
Day 5720,25.26,,,,,
Day 5721,25.370001,,,,,
Day 5722,25.4,,,,,
Day 5723,25.450001,,,,,
Day 5724,25.43,,,,,
Day 5725,25.459999,,,,,
Day 5726,25.440001,,,,,
Day 5727,25.52,,,,,
Day 5728,25.549999,,,,,
Day 5729,25.52,,,,,
Day 5730,25.309999,,,,,
Day 5731,25.280001,,,,,
Day 5732,25.280001,,,,,
Day 5733,25.200001,,,,,
Day 5734,24.940001,,,,,
Day 5735,24.889999,,,,,
Day 5736,24.950001,,,,,
Day 5737,24.98,,,,,
Day 5738,24.99,,,,,
Day 5739,24.870001,,,,,
Day 5740,24.83,,,,,
Day 5741,24.940001,,,,,
Day 5742,24.969999,,,,,
Day 5743,25.030001,,,,,
Day 5744,25.15,,,,,
Day 5745,25.25,,,,,
Day 5746,25.24,,,,,
Day 5747,25.209999,,,,,
Day 5748,25.110001,,,,,
Day 5749,24.860001,,,,,
Day 5750,24.690001,,,,,
Day 5751,24.719999,,,,,
Day 5752,24.709999,,,,,
Day 5753,24.450001,,,,,
Day 5754,24.530001,,,,,
Day 5755,24.58,,,,,
Day 5756,24.51,,,,,
Day 5757,24.57,,,,,
Day 5758,24.59,,,,,
Day 5759,24.700001,,,,,
Day 5760,24.790001,,,,,
Day 5761,24.809999,,,,,
Day 5762,24.73,,,,,
Day 5763,24.68,,,,,
Day 5764,24.540001,,,,,
Day 5765,24.48,,,,,
Day 5766,24.52,,,,,
Day 5767,24.5,,,,,
Day 5768,24.440001,,,,,
Day 5769,24.4,,,,,
Day 5770,24.58,,,,,
Day 5771,24.57,,,,,
Day 5772,24.549999,,,,,
Day 5773,24.48,,,,,
Day 5774,24.059999,,,,,
Day 5775,23.91,,,,,
Day 5776,24.200001,,,,,
Day 5777,24.129999,,,,,
Day 5778,24.07,,,,,
Day 5779,23.799999,,,,,
Day 5780,23.870001,,,,,
Day 5781,24.030001,,,,,
Day 5782,24.09,,,,,
Day 5783,24.129999,,,,,
Day 5784,24.15,,,,,
Day 5785,24.15,,,,,
Day 5786,24.52,,,,,
Day 5787,24.6,,,,,
Day 5788,24.67,,,,,
Day 5789,24.77,,,,,
Day 5790,24.780001,,,,,
Day 5791,24.77,,,,,
Day 5792,24.65,,,,,
Day 5793,24.709999,,,,,
Day 5794,24.75,,,,,
Day 5795,24.799999,,,,,
Day 5796,25.16,,,,,
Day 5797,25.33,,,,,
Day 5798,25.280001,,,,,
Day 5799,25.27,,,,,
Day 5800,25.42,,,,,
Day 5801,25.360001,,,,,
Day 5802,25.52,,,,,
Day 5803,25.66,,,,,
Day 5804,25.68,,,,,
Day 5805,25.74,,,,,
Day 5806,25.709999,,,,,
Day 5807,25.610001,,,,,
Day 5808,25.620001,,,,,
Day 5809,25.76,,,,,
Day 5810,25.93,,,,,
Day 5811,25.98,,,,,
Day 5812,25.959999,,,,,
Day 5813,26.040001,,,,,
Day 5814,26.040001,,,,,
Day 5815,26.07,,,,,
Day 5816,26.040001,,,,,
Day 5817,26.030001,,,,,
Day 5818,26.15,,,,,
Day 5819,26.299999,,,,,
Day 5820,26.190001,,,,,
Day 5821,26.209999,,,,,
Day 5822,26.25,,,,,
Day 5823,26.4,,,,,
Day 5824,26.59,,,,,
Day 5825,26.57,,,,,
Day 5826,26.540001,,,,,
Day 5827,26.66,,,,,
Day 5828,26.48,,,,,
Day 5829,26.370001,,,,,
Day 5830,26.33,,,,,
Day 5831,26.08,,,,,
Day 5832,25.860001,,,,,
Day 5833,26.02,,,,,
Day 5834,26.08,,,,,
Day 5835,26.129999,,,,,
Day 5836,26.02,,,,,
Day 5837,26.01,,,,,
Day 5838,26.139999,,,,,
Day 5839,26.09,,,,,
Day 5840,26.120001,,,,,
Day 5841,26.07,,,,,
Day 5842,26.02,,,,,
Day 5843,26.049999,,,,,
Day 5844,26.129999,,,,,
Day 5845,26.200001,,,,,
Day 5846,26.379999,,,,,
Day 5847,26.51,,,,,
Day 5848,26.540001,,,,,
Day 5849,26.42,,,,,
Day 5850,26.15,,,,,
Day 5851,26.51,,,,,
Day 5852,25.690001,,,,,
Day 5853,25.620001,,,,,
Day 5854,25.639999,,,,,
Day 5855,25.74,,,,,
Day 5856,25.65,,,,,
Day 5857,25.5,,,,,
Day 5858,25.48,,,,,
Day 5859,25.57,,,,,
Day 5860,25.629999,,,,,
Day 5861,25.75,,,,,
Day 5862,25.91,,,,,
Day 5863,25.950001,,,,,
Day 5864,25.9,,,,,
Day 5865,25.93,,,,,
Day 5866,26,,,,,
Day 5867,25.780001,,,,,
Day 5868,25.790001,,,,,
Day 5869,25.84,,,,,
Day 5870,25.83,,,,,
Day 5871,25.91,,,,,
Day 5872,26.120001,,,,,
Day 5873,26.129999,,,,,
Day 5874,26.18,,,,,
Day 5875,26.219999,,,,,
Day 5876,26.33,,,,,
Day 5877,26.24,,,,,
Day 5878,26.219999,,,,,
Day 5879,26.18,,,,,
Day 5880,26.02,,,,,
Day 5881,26.17,,,,,
Day 5882,26.1,,,,,
Day 5883,25.950001,,,,,
Day 5884,25.99,,,,,
Day 5885,25.610001,,,,,
Day 5886,25.290001,,,,,
Day 5887,25.25,,,,,
Day 5888,25.23,,,,,
Day 5889,24.610001,,,,,
Day 5890,24.709999,,,,,
Day 5891,24.93,,,,,
Day 5892,24.879999,,,,,
Day 5893,24.82,,,,,
Day 5894,24.77,,,,,
Day 5895,24.860001,,,,,
Day 5896,24.959999,,,,,
Day 5897,24.91,,,,,
Day 5898,24.620001,,,,,
Day 5899,24.73,,,,,
Day 5900,24.67,,,,,
Day 5901,24.459999,,,,,
Day 5902,24.190001,,,,,
Day 5903,24.200001,,,,,
Day 5904,24.34,,,,,
Day 5905,24.52,,,,,
Day 5906,24.68,,,,,
Day 5907,24.620001,,,,,
Day 5908,24.73,,,,,
Day 5909,25,,,,,
Day 5910,25.030001,,,,,
Day 5911,25,,,,,
Day 5912,24.9,,,,,
Day 5913,24.9,,,,,
Day 5914,24.91,,,,,
Day 5915,24.74,,,,,
Day 5916,24.709999,,,,,
Day 5917,24.85,,,,,
Day 5918,24.84,,,,,
Day 5919,24.75,,,,,
Day 5920,24.700001,,,,,
Day 5921,24.93,,,,,
Day 5922,25.059999,,,,,
Day 5923,25.030001,,,,,
Day 5924,24.99,,,,,
Day 5925,24.870001,,,,,
Day 5926,24.639999,,,,,
Day 5927,24.459999,,,,,
Day 5928,24.540001,,,,,
Day 5929,24.15,,,,,
Day 5930,24.219999,,,,,
Day 5931,24.18,,,,,
Day 5932,24.030001,,,,,
Day 5933,24.09,,,,,
Day 5934,24.01,,,,,
Day 5935,23.6,,,,,
Day 5936,23.540001,,,,,
Day 5937,23.75,,,,,
Day 5938,23.82,,,,,
Day 5939,23.620001,,,,,
Day 5940,23.549999,,,,,
Day 5941,23.85,,,,,
Day 5942,23.84,,,,,
Day 5943,23.84,,,,,
Day 5944,23.959999,,,,,
Day 5945,24.120001,,,,,
Day 5946,24.09,,,,,
Day 5947,24.190001,,,,,
Day 5948,24.209999,,,,,
Day 5949,24.139999,,,,,
Day 5950,24.139999,,,,,
Day 5951,24.24,,,,,
Day 5952,24.309999,,,,,
Day 5953,24.360001,,,,,
Day 5954,24.379999,,,,,
Day 5955,24.51,,,,,
Day 5956,24.5,,,,,
Day 5957,24.43,,,,,
Day 5958,24.41,,,,,
Day 5959,24.17,,,,,
Day 5960,24.08,,,,,
Day 5961,24.15,,,,,
Day 5962,24.18,,,,,
Day 5963,24.35,,,,,
Day 5964,24.219999,,,,,
Day 5965,24.16,,,,,
Day 5966,24.190001,,,,,
Day 5967,24.23,,,,,
Day 5968,24.23,,,,,
Day 5969,24.07,,,,,
Day 5970,24.110001,,,,,
Day 5971,24.26,,,,,
Day 5972,24.49,,,,,
Day 5973,24.75,,,,,
Day 5974,24.84,,,,,
Day 5975,24.780001,,,,,
Day 5976,24.68,,,,,
Day 5977,24.799999,,,,,
Day 5978,24.780001,,,,,
Day 5979,24.75,,,,,
Day 5980,24.719999,,,,,
Day 5981,24.780001,,,,,
Day 5982,24.73,,,,,
Day 5983,24.620001,,,,,
Day 5984,24.559999,,,,,
Day 5985,24.459999,,,,,
Day 5986,24.309999,,,,,
Day 5987,24.290001,,,,,
Day 5988,24.35,,,,,
Day 5989,24.09,,,,,
Day 5990,23.93,,,,,
Day 5991,23.860001,,,,,
Day 5992,23.790001,,,,,
Day 5993,23.74,,,,,
Day 5994,23.32,,,,,
Day 5995,23.42,,,,,
Day 5996,23.559999,,,,,
Day 5997,23.51,,,,,
Day 5998,23.57,,,,,
Day 5999,23.610001,,,,,
Day 6000,23.65,,,,,
Day 6001,23.41,,,,,
Day 6002,23.139999,,,,,
Day 6003,22.709999,,,,,
Day 6004,22.9,,,,,
Day 6005,23.01,,,,,
